channel_id,channel_title,video_id,title,date,duration,continuation
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,0m-A07g3tn4,【ボカロ】歌い初めしつつブルスクになったら即終了2【にじさんじ】【物述有栖】,2021-01-10,11801,op2w0wRgGlhDaWtxSndvWVZVTjBNR05zU0RFeVdHc3hMVVZxTlZCWVMwZG1aRkJCRWdzd2JTMUJNRGRuTTNSdU5Cb1Q2cWpkdVFFTkNnc3diUzFCTURkbk0zUnVOQ0FCQAFyAggE
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,IqzHbOqfxG8,【原神】新イベントと淵月螺旋チャレンジ🎮【にじさんじ】【物述有栖】,2021-01-08,4877,op2w0wR0GmxDamdhRFFvTFNYRjZTR0pQY1daNFJ6Z3FKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RKY1hwSVlrOXhabmhIT0JvVDZxamR1UUVOQ2d0SmNYcElZazl4Wm5oSE9DQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,clmI_T843_4,【新年🎍】お年玉で牛を買うという妄想をして過ごしたお正月2021🐄グランマ孝行を考えるお年頃2021🍵【にじさんじ】【物述有栖】,2021-01-07,9839,op2w0wR0GmxDamdhRFFvTFkyeHRTVjlVT0RRelh6UXFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RqYkcxSlgxUTRORE5mTkJvVDZxamR1UUVOQ2d0amJHMUpYMVE0TkROZk5DQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,y6TJLfBy7XM,【ASMR/DummyHead】世界に一つだけのダミヘで年末疲れを癒やす🌝Whispering     Shampoo Relaxation【物述有栖】,2020-12-30,13205,op2w0wR0GmxDamdhRFFvTGVUWlVTa3htUW5rM1dFMHFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3Q1TmxSS1RHWkNlVGRZVFJvVDZxamR1UUVOQ2d0NU5sUktUR1pDZVRkWVRTQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,Y2A3bCU4Bas,【第0回☕🍓】いきなりアリストロベリーらじお(仮)📻【物述有栖/宇志海いちご】【にじさんじ】,2020-12-24,3572,op2w0wR0GmxDamdhRFFvTFdUSkJNMkpEVlRSQ1lYTXFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RaTWtFellrTlZORUpoY3hvVDZxamR1UUVOQ2d0Wk1rRXpZa05WTkVKaGN5QUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,MN9DuboD4VU,【マリカ8DX】アリストロベリーでマリカ勝負⁈【宇志海いちご/物述有栖】,2020-12-23,9892,op2w0wRgGlhDaWtxSndvWVZVTjBNR05zU0RFeVdHc3hMVVZxTlZCWVMwZG1aRkJCRWd0TlRqbEVkV0p2UkRSV1ZSb1Q2cWpkdVFFTkNndE5UamxFZFdKdlJEUldWU0FCQAFyAggE
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,J7ovxRQLXrU,【原神】原神で学ぶ理想のお兄ちゃん像-タルタリヤ-【にじさんじ】【物述有栖】,2020-12-23,5739,op2w0wR0GmxDamdhRFFvTFNqZHZkbmhTVVV4WWNsVXFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RLTjI5MmVGSlJURmh5VlJvVDZxamR1UUVOQ2d0S04yOTJlRkpSVEZoeVZTQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,qhx65-hjJOs,海外ライブに二日連続で出演しつつもマリカにじさんじ杯で予選突破した物述有栖が久々にYoutubeでお茶会をする話。,2020-12-21,8837,op2w0wR0GmxDamdhRFFvTGNXaDROalV0YUdwS1QzTXFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3R4YUhnMk5TMW9ha3BQY3hvVDZxamR1UUVOQ2d0eGFIZzJOUzFvYWtwUGN5QUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,cDXjC0jmYbw,【ギター歴36日目🔰】It&#39;s so cold I might not be able to move my fingers⛄Acoustic Guitar Practice🎸【物述有栖】,2020-12-06,11653,op2w0wR0GmxDamdhRFFvTFkwUllha013YW0xWlluY3FKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RqUkZocVF6QnFiVmxpZHhvVDZxamR1UUVOQ2d0alJGaHFRekJxYlZsaWR5QUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,6Y5CEXcjCUM,【イメチェン🎀】ヤンデレファッション研究お茶会【にじさんじ】【物述有栖】,2020-12-03,3774,op2w0wRgGlhDaWtxSndvWVZVTjBNR05zU0RFeVdHc3hMVVZxTlZCWVMwZG1aRkJCRWdzMldUVkRSVmhqYWtOVlRSb1Q2cWpkdVFFTkNnczJXVFZEUlZoamFrTlZUU0FCQAFyAggE
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,ZOirZNtcK4M,【ASMR/DummyHead】世界に1つだけのダミヘで今月の疲れを癒やすマッサージ🌝【物述有栖】,2020-11-30,7793,op2w0wR0GmxDamdhRFFvTFdrOXBjbHBPZEdOTE5FMHFKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RhVDJseVdrNTBZMHMwVFJvVDZxamR1UUVOQ2d0YVQybHlXazUwWTBzMFRTQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,38fCEO971H8,【ギター歴35日目🔰】Let&#39;s Strumming‼️Acoustic guitar practice🎸【にじさんじ】【物述有栖】,2020-11-28,8285,op2w0wR0GmxDamdhRFFvTE16aG1RMFZQT1RjeFNEZ3FKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3N6T0daRFJVODVOekZJT0JvVDZxamR1UUVOQ2dzek9HWkRSVTg1TnpGSU9DQUJAAXICCAQ%3D
UCt0clH12Xk1-Ej5PXKGfdPA,♥️♠️物述有栖♦️♣️,ZHlhurojk8k,【ボカロ曲Day】唐突にVOCALOID歌ってみたり🎤【にじさんじ】【物述有栖】,2020-11-25,7359,op2w0wR0GmxDamdhRFFvTFdraHNhSFZ5YjJwck9Hc3FKd29ZVlVOME1HTnNTREV5V0dzeExVVnFOVkJZUzBkbVpGQkJFZ3RhU0d4b2RYSnZhbXM0YXhvVDZxamR1UUVOQ2d0YVNHeG9kWEp2YW1zNGF5QUJAAXICCAQ%3D
