video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
C6uXkNpBdMs,【雑談】今年を振り返りながら2020年ラスト枠！【弦月藤士郎/にじさんじ】,2020-12-30,5864,1h 37m 44s,1596,397,0.27216916780354705,246,43,23,85,0,0,0
_h4_WNnxeH0,【Splatoon2】久々ヤバエイムだけどヤグラをXにしたい！！！【弦月藤士郎/にじさんじ】,2020-12-29,6257,1h 44m 17s,1165,303,0.1861914655585744,209,26,11,57,0,0,0
CCztdzt0zws,【ホラー | Shadow Corridor】ビビりすぎて回廊の真ん中で体育座りするライバーがいるらしい【弦月藤士郎/にじさんじ】,2020-12-28,4954,1h 22m 34s,1573,353,0.31752119499394427,284,16,14,39,0,0,0
f2LXAaj9UGs,【ボカロ歌枠】リンレン13周年おめでとリンレン限定歌枠【弦月藤士郎/にじさんじ】,2020-12-27,9287,2h 34m 47s,3992,716,0.4298481748680952,556,50,22,88,0,0,0
YVVV39Oeloo,【雑談】最近のすぱちゃよみ【弦月藤士郎/にじさんじ】,2020-12-26,3867,1h 4m 27s,604,260,0.15619343160072408,146,38,11,65,0,0,0
Ibztw7vtCGc,【#マリカにじさんじ杯】胃が痛すぎてアンパンマンポテトしか食べられてない。【弦月藤士郎/にじさんじ】,2020-12-26,2218,0h 36m 58s,1801,594,0.8119927862939585,431,45,15,103,0,0,0
Xje9DzAieZI,【#マリカにじさんじ杯】Cブロックの本戦混戦新幹線！！！！！(高度なギャグ)【弦月藤士郎/にじさんじ】,2020-12-26,2008,0h 33m 28s,1676,541,0.8346613545816733,389,44,12,96,0,0,0
aEZ-qWEngR0,【Dead by Daylight】新しいキラーにあいにいく【弦月藤士郎/にじさんじ】,2020-12-25,7918,2h 11m 58s,1558,300,0.19676686031826218,207,30,12,51,0,0,0
H5aprF2z3Xw,【Among us | #宇宙の酒】天然ワインが湧くクルーメイトがいるらしい【弦月藤士郎/にじさんじ】,2020-12-21,10280,2h 51m 20s,3168,521,0.30817120622568095,378,35,12,96,0,0,0
PD61mCu9wAk,【ボカロ歌枠】休日くらいまったりボカロ【弦月藤士郎/にじさんじ】,2020-12-20,5693,1h 34m 53s,1751,424,0.30757070086070615,316,26,18,64,0,0,0
LFF0WBk6sos,【#マリカにじさんじ杯】集え強豪！予選Cブロック！【弦月藤士郎/にじさんじ】,2020-12-19,3870,1h 4m 30s,2852,812,0.7369509043927649,609,44,23,136,0,0,0
Qu_2VvgAsPg,【マリオカート8DX】にじさんと長尾とVΔLZマリカ合同練習【甲斐田晴/弦月藤士郎/長尾景/にじさんじ】,2020-12-18,7886,2h 11m 26s,2009,359,0.25475526249048946,227,38,13,81,0,0,0
88Cq05cLEDw,【マリオカート8DX】たいかいれんしゅうううう。【北小路ヒスイ/弦月藤士郎/にじさんじ】,2020-12-17,17556,4h 52m 36s,3967,507,0.2259626338573707,362,44,15,55,31,0,0
XTHO7hL2vA0,【マリオカート8DX】マリオカートで強い車がまだ出てないらしい。マジ？【弦月藤士郎/にじさんじ】,2020-12-15,18424,5h 7m 4s,6533,722,0.35459183673469385,547,47,19,32,77,0,0
JNX3HOdts40,【ボカロ歌枠】へいじつおひるのゆるゆるうたわく【弦月藤士郎/にじさんじ】,2020-12-15,5828,1h 37m 8s,7524,998,1.2910089224433767,844,55,15,29,55,0,0
WinA6nKcHs8,【雑談】新衣装でザツダニウス五世【弦月藤士郎/にじさんじ】,2020-12-14,16347,4h 32m 27s,8402,809,0.5139780999571787,629,55,24,28,73,0,0
kk_N34cDG-w,【#新衣装でゅ】部屋と新衣装とぼく【弦月藤士郎/にじさんじ】,2020-12-12,3264,0h 54m 24s,10719,2710,3.2840073529411766,2418,72,36,56,128,0,0
kPWxODmNwWw,【VΔLZコラボ】雑談うたのつづき【甲斐田晴/弦月藤士郎/長尾景/にじさんじ】,2020-12-08,1256,0h 20m 56s,3852,733,3.06687898089172,545,45,20,17,106,0,0
jBlfM6jBve4,【VΔLZコラボ】雑談とか歌とか。【甲斐田晴/弦月藤士郎/長尾景/にじさんじ】,2020-12-08,3985,1h 6m 25s,7309,998,1.8341279799247177,785,44,21,20,128,0,0
1r7KzOq8Tvc,【ピアノ演奏|睡眠導入】エレピで即興作曲(アドリブ演奏)する【弦月藤士郎/にじさんじ】,2020-12-08,5684,1h 34m 44s,887,386,0.15605207600281493,294,20,8,8,56,0,0
wO4RHFkpsRA,【J-POP歌枠】全く知らないけどJ-POP歌枠に挑戦する【弦月藤士郎/にじさんじ】,2020-12-06,4271,1h 11m 11s,3135,535,0.7340201357995786,406,33,8,10,78,0,0
gkcC35T32JY,【あつまれどうぶつの森】あつまれとか何命令してんの？いくけど。【弦月藤士郎/にじさんじ】,2020-12-05,5617,1h 33m 37s,2185,333,0.3889976855972939,216,21,13,10,73,0,0
cTLevZw_IqY,【ピアノ演奏】音感とアドリブと記憶力で昔のボカラン奏破する枠【弦月藤士郎/にじさんじ】,2020-12-05,10981,3h 3m 1s,5877,574,0.5351971587287132,448,31,11,5,79,0,0
LpmwXGOJSM8,【笛吹いたら即終了】笛が鳴ると終わる配信【弦月藤士郎/にじさんじ】,2020-12-05,870,0h 14m 30s,1474,407,1.6942528735632183,285,25,14,6,77,0,0
9-V-5P0N48c,【Apex Legends】ダイナモローラーズ、戦場でローラーを振る。【弦月藤士郎/健屋花那/聖女れりあ/にじさんじ】,2020-12-04,6891,1h 54m 51s,1302,216,0.1889420983892033,118,21,9,9,59,0,0
f0S1iPAPcrI,【マリオカート8DX】6位以下になると地声で喋れないマリオカート修行【弦月藤士郎/にじさんじ】,2020-12-04,5711,1h 35m 11s,5253,633,0.9198038872351603,477,39,13,14,90,0,0
UtspN3Pf2P0,【桃鉄令和】突発オフコラボ～～～～ァ゜【甲斐田晴/弦月藤士郎/ベルモンド・バンデラス/にじさんじ】,2020-12-02,6450,1h 47m 30s,9856,1007,1.528062015503876,825,36,13,12,121,0,0
y17n-QPS-lc,【へたくそASMR】新しいものづくしでバイノーラルマイクで遊ぶ!【弦月藤士郎/にじさんじ】,2020-12-01,4286,1h 11m 26s,10908,936,2.545030331311246,755,43,20,7,111,0,0
pNMTFxjTtf4,【プチ発表】今日の弦月……何かが一味違う!!!!【弦月藤士郎/にじさんじ】,2020-12-01,1683,0h 28m 3s,5220,977,3.1016042780748663,760,51,23,9,134,0,0
